Address,Content Type,Status Code,Status,Indexability,Indexability Status,Title 1,Title 1 Length,Title 1 Pixel Width,Meta Description 1,Meta Description 1 Length,Meta Description 1 Pixel Width,Meta Keywords 1,Meta Keywords 1 Length,H1-1,H1-1 Length,H1-2,H1-2 Length,H2-1,H2-1 Length,H2-2,H2-2 Length,Meta Robots 1,X-Robots-Tag 1,Meta Refresh 1,Canonical Link Element 1,"rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1",amphtml Link Element,Size (bytes),Word Count,Text Ratio,Crawl Depth,Link Score,Inlinks,Unique Inlinks,Unique JS Inlinks,% of Total,Outlinks,Unique Outlinks,Unique JS Outlinks,External Outlinks,Unique External Outlinks,Unique External JS Outlinks,Closest Similarity Match,No. Near Duplicates,Spelling Errors,Grammar Errors,Hash,Response Time,Last Modified,Redirect URL,Redirect Type,Cookies,HTTP Version,GA Sessions,GA % New Sessions,GA Users,GA New Users,GA Bounce Rate,GA Page Views Per Session,GA Avg Session Duration,GA Goal Conversion Rate All,GA Goal Completions All,GA Goal Value All,GA Page Value,Clicks,Impressions,CTR,Position,Majestic External Backlinks - URL (Exact URL),Majestic Referring Domains - URL (Exact URL),Majestic Trust Flow - URL (Exact URL),Majestic Citation Flow - URL (Exact URL),Ahrefs Backlinks - Exact,Ahrefs RefDomains - Exact,Ahrefs URL Rating - Exact,Ahrefs NoFollow - Exact,Ahrefs DoFollow - Exact,Ahrefs Redirect - Exact,URL Encoded Address,Crawl Timestamp
https://www.domain.com/collections/7,text/html; charset=UTF-8,200,OK,Indexable,,,85,801,,159,1010,,171,,73,,0,,6,,10,,,,,,,,,,185230,457,3.218,2,9,18,14,0,10.29,49,43,0,15,10,0,,,,,,0.258,,,,,1.1,348,51.44,305,179,48.56,2.45,00:02:09,120.69,420,39,0.22,198,14588,0.014,11.82,17,5,14,29,57,25,21,42,14,0,,2021-11-12 12:33:16
https://www.domain.com/collections/8,text/html; charset=UTF-8,200,OK,Indexable,,,24,226,,26,174,,0,,12,,0,,6,,10,,,,,,,,,,170558,303,2.899,3,9,17,13,0,9.56,47,41,0,15,10,0,,,,,,0.424,,,,,1.1,43,58.14,32,25,39.53,2,00:01:16,125.58,54,3,0.18,48,914,0.052,8.38,0,0,10,19,2,2,9,1,0,0,,2021-11-12 12:33:23
https://www.domain.com/collections/9,text/html; charset=UTF-8,200,OK,Indexable,,,40,402,,137,860,,80,,28,,0,,6,,10,,,,,,,,,,171978,334,3.005,3,9,17,13,0,9.56,47,41,0,15,10,0,,,,,,0.379,,,,,1.1,122,77.05,120,94,39.34,3.38,00:01:57,130.33,159,6,0.11,99,2998,0.033,6.25,8,3,10,22,58,5,13,56,1,0,,2021-11-12 12:33:30
https://www.domain.com/collections/10,text/html; charset=UTF-8,200,OK,Indexable,,,35,323,,150,883,,37,,23,,0,,6,,10,,,,,,,,,,178338,463,3.357,2,6,17,13,0,9.56,47,41,0,15,10,0,,,,,,0.585,,,,,1.1,64,20.31,61,13,53.13,2.48,00:01:38,106.25,68,9,0.4,13,1828,0.007,50.53,5,4,14,29,4,3,13,2,0,0,,2021-11-12 12:33:12
https://www.domain.com/contact-us/,text/html; charset=UTF-8,200,OK,Indexable,,,22,214,,132,863,,10,,10,,0,,6,,10,,,,,,,,,,150640,194,3.135,2,96,142,136,0,100,32,26,0,17,11,0,,,,,,0.559,,,,,1.1,110,55.45,102,61,44.55,1.67,00:01:41,56.36,62,2,0.06,78,11633,0.007,4.32,409,16,17,34,57,29,24,47,9,0,,2021-11-12 12:33:16
https://www.domain.com/faq/,text/html; charset=UTF-8,200,OK,Indexable,,,38,365,,20,135,,0,,26,,0,,6,,10,,,,,,,,,,154512,637,4.822,2,96,142,136,0,100,32,26,0,15,10,0,,,,,,0.324,,,,,1.1,296,87.84,281,260,15.2,1.58,00:01:45,64.86,192,2,0.02,334,6233,0.054,6.15,7,5,14,29,11,10,17,5,4,0,,2021-11-12 12:33:17
https://www.domain.com/feature-3/,text/html; charset=UTF-8,200,OK,Indexable,,,26,241,,0,0,,0,,14,,0,,6,,10,,,,,,,,,,127802,34,2.401,3,1,6,2,0,1.47,31,26,0,15,10,0,,,,,,0.38,,,,,1.1,1,0,1,0,100,1,00:00:00,0,0,0,0,0,11,0,57.27,1,1,0,0,0,0,9,0,0,0,,2021-11-12 12:33:22
https://www.domain.com/our-science/,text/html; charset=UTF-8,200,OK,Indexable,,,23,225,,137,843,,0,,11,,0,,6,,10,,,,,,,,,,141930,256,3.204,2,96,142,136,0,100,35,26,0,15,10,0,,,,,,0.236,,,,,1.1,24,62.5,23,15,50,2.88,00:01:32,104.17,25,1,0.05,22,4308,0.005,3.49,5,5,15,33,16,7,16,9,6,0,,2021-11-12 12:33:16
https://www.domain.com/our-science/subfeature,text/html; charset=UTF-8,200,OK,Indexable,,,23,214,,144,906,,0,,11,,0,,6,,10,,,,,,,,,,151491,493,4.108,2,97,143,136,0,100,40,33,0,15,10,0,,,,,,0.573,,,,,1.1,63,85.71,63,54,57.14,2.17,00:01:14,82.54,52,2,0.14,70,2319,0.03,11.03,0,0,14,30,4,4,13,3,0,0,,2021-11-12 12:33:14
https://www.domain.com/products/,text/html; charset=UTF-8,200,OK,Indexable,,,20,195,,100,651,,0,,8,,0,,6,,10,,,,,,,,,,263734,809,3.025,2,99,142,136,0,100,72,64,0,15,10,0,,,,,,0.607,,,,,1.1,436,66.97,406,292,45.41,2.96,00:02:10,130.73,570,53,0.29,423,26571,0.016,1.71,82,36,14,29,116,58,29,114,1,0,,2021-11-12 12:33:18
https://www.domain.com/products/category-1/,text/html; charset=UTF-8,200,OK,Indexable,,,33,325,,159,1035,,128,,21,,0,,6,,10,,,,,,,,,,167154,269,2.72,2,97,142,136,0,100,43,35,0,15,10,0,,,,,,0.569,,,,,1.1,1063,63.59,979,676,38.1,2.97,00:02:07,145.44,1546,160,0.35,741,64722,0.011,8.49,36,25,15,33,57,38,24,46,10,0,,2021-11-12 12:33:18
https://www.domain.com/products/category-1/1,text/html; charset=UTF-8,200,OK,Indexable,,,93,874,,158,1004,,231,,81,,0,,6,,10,,,,,,,,,,191725,676,3.799,3,11,22,12,0,8.82,47,36,0,20,15,0,,,,,,0.098,,,,,1.1,101,70.3,93,71,51.49,1.78,00:01:07,161.39,163,16,0.42,90,8134,0.011,29.01,7,5,9,23,27,17,19,16,10,0,,2021-11-12 12:33:31
https://www.domain.com/products/category-1/2,text/html; charset=UTF-8,200,OK,Indexable,,,61,595,,143,942,,0,,49,,0,,6,,10,,,,,,,,,,215820,581,3.014,3,13,27,17,0,12.5,47,36,0,20,15,0,,,,,,0.373,,,,,1.1,332,70.18,304,233,48.19,1.52,00:01:23,150.6,500,40,0.33,262,25641,0.01,9.2,9,6,11,20,14,12,17,9,4,0,,2021-11-12 12:33:30
https://www.domain.com/products/category-1/3,text/html; charset=UTF-8,200,OK,Indexable,,,90,847,,153,995,,0,,78,,0,,6,,10,,,,,,,,,,192420,746,4.159,3,11,25,13,0,9.56,47,36,0,20,15,0,,,,,,0.481,,,,,1.1,309,72.17,279,223,53.4,1.7,00:00:54,147.25,455,28,0.25,253,33704,0.007,18.95,9,6,9,19,30,20,21,11,18,0,,2021-11-12 12:33:40
https://www.domain.com/products/category-1/4,text/html; charset=UTF-8,200,OK,Indexable,,,65,626,,127,821,,0,,53,,0,,6,,10,,,,,,,,,,211265,502,2.965,3,10,23,11,0,8.09,47,36,0,20,15,0,,,,,,0.61,,,,,1.1,253,74.31,237,188,41.5,1.91,00:01:37,172.73,437,59,0.59,223,22209,0.01,18.38,13,9,8,22,38,16,19,36,0,0,,2021-11-12 12:33:25
https://www.domain.com/products/category-1/5,text/html; charset=UTF-8,200,OK,Indexable,,,72,676,,99,633,,0,,60,,0,,6,,10,,,,,,,,,,210667,504,2.933,3,9,17,8,0,5.88,47,36,0,20,15,0,,,,,,0.419,,,,,1.1,396,55.3,367,219,47.22,1.55,00:01:03,150.51,596,70,0.46,256,20037,0.013,6.43,5,5,9,19,14,8,16,13,0,0,,2021-11-12 12:33:38
https://www.domain.com/products/category-1/6,text/html; charset=UTF-8,200,OK,Indexable,,,60,591,,148,912,,57,,48,,0,,6,,10,,,,,,,,,,192889,663,3.803,3,20,38,24,0,17.65,47,36,0,20,15,0,,,,,,0.362,,,,,1.1,284,52.82,260,150,46.83,1.63,00:01:36,167.25,475,61,0.52,131,30535,0.004,12.07,8,5,10,23,16,14,19,12,2,0,,2021-11-12 12:33:41
https://www.domain.com/products/category-1/7,text/html; charset=UTF-8,200,OK,Indexable,,,68,661,,143,876,,0,,56,,0,,6,,10,,,,,,,,,,189831,547,3.349,3,11,23,12,0,8.82,47,36,0,20,15,0,,,,,,0.283,,,,,1.1,36,55.56,34,20,27.78,1.78,00:02:25,194.44,70,8,0.49,19,1014,0.019,22.49,5,5,8,21,7,5,9,1,4,0,,2021-11-12 12:33:25
https://www.domain.com/products/category-1/8,text/html; charset=UTF-8,200,OK,Indexable,,,44,419,,152,916,,140,,32,,0,,6,,10,,,,,,,,,,195742,552,3.314,3,10,24,12,0,8.82,47,36,0,20,15,0,,,,,,0.449,,,,,1.1,163,65.64,142,107,46.63,1.76,00:01:33,163.8,267,33,0.54,124,10416,0.012,37.85,10,8,16,24,8,7,15,2,5,0,,2021-11-12 12:33:27
https://www.domain.com/products/category-1/9,text/html; charset=UTF-8,200,OK,Indexable,,,66,635,,160,991,,0,,54,,0,,6,,10,,,,,,,,,,191230,618,3.741,3,15,35,18,0,13.24,47,36,0,20,15,0,,,,,,0.393,,,,,1.1,848,82.78,801,702,40.33,2.39,00:01:13,177.12,1502,118,0.34,810,47177,0.017,6.93,9,6,9,25,13,12,18,8,4,0,,2021-11-12 12:33:20
https://www.domain.com/products/category-2/,text/html; charset=UTF-8,200,OK,Indexable,,,37,342,,159,967,,0,,25,,0,,6,,10,,,,,,,,,,173782,316,2.832,2,98,142,136,0,100,45,37,0,15,10,0,,,,,,0.721,,,,,1.1,155,34.84,146,54,39.35,2.79,00:01:43,152.9,237,27,0.38,23,6715,0.003,19.94,8,4,15,33,10,6,14,9,0,0,,2021-11-12 12:33:14
https://www.domain.com/products/category-2/1,text/html; charset=UTF-8,200,OK,Indexable,,,98,899,,148,926,,126,,86,,0,,6,,10,,,,,,,,,,204888,552,3.16,3,9,16,8,0,5.88,44,33,0,20,15,0,,,,,,0.485,,,,,1.1,26,42.31,24,11,69.23,1.27,00:00:32,134.62,35,1,0.1,11,1921,0.006,30.96,5,4,9,22,6,6,14,3,2,0,,2021-11-12 12:33:33
